Date,Open,High,Low,Close,Adj Close,Volume
2014-08-05,16559.970703,16595.740234,16351.320313,16429.470703,16429.470703,3462520000
2014-08-06,16425.099609,16529.710938,16313.019531,16443.339844,16443.339844,3539150000
2014-08-07,16448.289063,16553.160156,16315.009766,16368.269531,16368.269531,3230520000
2014-08-08,16369.679688,16571.699219,16328.519531,16553.929688,16553.929688,2902280000
2014-08-11,16557.269531,16666.830078,16526.669922,16569.980469,16569.980469,2784890000
2014-08-12,16565.550781,16624.759766,16485.160156,16560.539063,16560.539063,2611700000
2014-08-13,16575.759766,16703.679688,16551.419922,16651.800781,16651.800781,2718020000
2014-08-14,16657.320313,16751.279297,16607.460938,16713.580078,16713.580078,2609460000
2014-08-15,16717.009766,16806.759766,16567.390625,16662.910156,16662.910156,3023380000
2014-08-18,16664.449219,16878.060547,16664.449219,16838.740234,16838.740234,2638160000
2014-08-19,16839.060547,16966.119141,16824.859375,16919.589844,16919.589844,2656430000
2014-08-20,16910.029297,17013.550781,16851.789063,16979.130859,16979.130859,2579560000
2014-08-21,16983.880859,17108.109375,16955.210938,17039.490234,17039.490234,2638920000
2014-08-22,17038.269531,17092.779297,16954.019531,17001.220703,17001.220703,2301860000
2014-08-25,17015.220703,17155.410156,17015.220703,17076.869141,17076.869141,2233880000
2014-08-26,17079.570313,17193.039063,17056.449219,17106.699219,17106.699219,2451950000
2014-08-27,17111.029297,17188.050781,17043.359375,17122.009766,17122.009766,2344350000
2014-08-28,17119.060547,17127.890625,16986.019531,17079.570313,17079.570313,2282400000
2014-08-29,17083.419922,17157.039063,17002.730469,17098.449219,17098.449219,2259130000
2014-09-02,17097.419922,17167.490234,16968.160156,17067.560547,17067.560547,2819980000
2014-09-03,17067.240234,17198.279297,17035.160156,17078.279297,17078.279297,2809980000
2014-09-04,17083.609375,17195.960938,17006.730469,17069.580078,17069.580078,3072410000
2014-09-05,17065.890625,17164.779297,16979.589844,17137.359375,17137.359375,2818300000
2014-09-08,17131.710938,17198.949219,17025.330078,17111.419922,17111.419922,2789090000
2014-09-09,17110.390625,17128.759766,16961.210938,17013.869141,17013.869141,2882830000
2014-09-10,17016.050781,17134.060547,16929.160156,17068.710938,17068.710938,2912430000
2014-09-11,17057.410156,17098.000000,16926.830078,17049.000000,17049.000000,2941690000
2014-09-12,17044.050781,17077.699219,16910.599609,16987.509766,16987.509766,3206570000
2014-09-15,17031.140625,17090.130859,16916.029297,17031.140625,17031.140625,2776530000
2014-09-16,17027.160156,17190.429688,16946.759766,17131.970703,17131.970703,3160310000
2014-09-17,17131.009766,17246.640625,17062.390625,17156.849609,17156.849609,3209420000
2014-09-18,17163.730469,17311.910156,17146.189453,17265.990234,17265.990234,3235340000
2014-09-19,17267.210938,17414.439453,17224.769531,17279.740234,17279.740234,4880220000
2014-09-22,17271.710938,17316.019531,17138.039063,17172.679688,17172.679688,3349670000
2014-09-23,17165.910156,17195.220703,17032.750000,17055.869141,17055.869141,3279350000
2014-09-24,17210.060547,17245.970703,17000.640625,17210.060547,17210.060547,3313850000
2014-09-25,17204.859375,17205.339844,16922.320313,16945.800781,16945.800781,3273050000
2014-09-26,16948.619141,17160.250000,16932.089844,17113.150391,17113.150391,2929440000
2014-09-29,17107.689453,17126.480469,16899.289063,17071.220703,17071.220703,3094440000
2014-09-30,17070.449219,17178.300781,16962.910156,17042.900391,17042.900391,3951100000
2014-10-01,17040.460938,17052.949219,16761.599609,16804.710938,16804.710938,4188590000
2014-10-02,16808.269531,16894.480469,16660.679688,16801.050781,16801.050781,4012510000
2014-10-03,16802.199219,17056.509766,16802.199219,17009.689453,17009.689453,3560970000
2014-10-06,17010.339844,17142.529297,16921.539063,16991.910156,16991.910156,3358220000
2014-10-07,16988.250000,16988.250000,16703.109375,16719.390625,16719.390625,3687870000
2014-10-08,16718.650391,17018.269531,16633.630859,16994.220703,16994.220703,4441890000
2014-10-09,16989.369141,17008.349609,16629.369141,16659.250000,16659.250000,4344020000
2014-10-10,16654.880859,16823.300781,16481.710938,16544.099609,16544.099609,4550540000
2014-10-13,16535.429688,16659.419922,16287.870117,16321.070313,16321.070313,4352580000
2014-10-14,16321.900391,16540.509766,16213.759766,16315.190430,16315.190430,4812010000
2014-10-15,16313.299805,16313.299805,15776.580078,16141.740234,16141.740234,6090800000
2014-10-16,16137.139648,16258.099609,15841.219727,16117.240234,16117.240234,5073150000
2014-10-17,16118.389648,16482.449219,16118.389648,16380.410156,16380.410156,4482120000
2014-10-20,16373.150391,16444.740234,16213.429688,16399.669922,16399.669922,3331210000
2014-10-21,16406.029297,16676.230469,16358.570313,16614.810547,16614.810547,3987090000
2014-10-22,16615.259766,16738.949219,16421.980469,16461.320313,16461.320313,3761930000
2014-10-23,16468.070313,16813.789063,16468.070313,16677.900391,16677.900391,3789250000
2014-10-24,16677.039063,16844.880859,16613.160156,16805.410156,16805.410156,3078380000
2014-10-27,16796.099609,16875.210938,16680.730469,16817.939453,16817.939453,3538860000
2014-10-28,16825.189453,17032.240234,16794.119141,17005.750000,17005.750000,3653260000
2014-10-29,17005.070313,17118.609375,16872.169922,16974.310547,16974.310547,3740350000
2014-10-30,16968.140625,17256.160156,16946.609375,17195.419922,17195.419922,3586150000
2014-10-31,17208.779297,17478.740234,17208.779297,17390.519531,17390.519531,4292290000
2014-11-03,17390.900391,17479.400391,17254.019531,17366.240234,17366.240234,3555440000
2014-11-04,17368.810547,17463.250000,17235.330078,17383.839844,17383.839844,3956260000
2014-11-05,17394.689453,17581.310547,17333.869141,17484.529297,17484.529297,3766590000
2014-11-06,17491.660156,17608.160156,17410.810547,17554.470703,17554.470703,3669770000
2014-11-07,17558.580078,17630.810547,17429.919922,17573.929688,17573.929688,3704280000
2014-11-10,17568.980469,17683.599609,17466.089844,17613.740234,17613.740234,3284940000
2014-11-11,17620.609375,17680.179688,17525.730469,17614.900391,17614.900391,2958320000
2014-11-12,17604.750000,17663.109375,17482.599609,17612.199219,17612.199219,3246650000
2014-11-13,17618.689453,17757.199219,17530.640625,17652.789063,17652.789063,3455270000
2014-11-14,17653.109375,17728.500000,17544.349609,17634.740234,17634.740234,3227130000
2014-11-17,17631.849609,17714.119141,17537.230469,17647.750000,17647.750000,3152890000
2014-11-18,17643.089844,17794.910156,17513.980469,17687.820313,17687.820313,3416190000
2014-11-19,17685.509766,17767.609375,17564.130859,17685.730469,17685.730469,3390850000
2014-11-20,17677.320313,17765.919922,17550.039063,17719.000000,17719.000000,3128290000
2014-11-21,17721.019531,17952.599609,17721.019531,17810.060547,17810.060547,3916420000
2014-11-24,17812.630859,17926.269531,17726.179688,17817.900391,17817.900391,3128060000
2014-11-25,17819.050781,17935.929688,17722.660156,17814.939453,17814.939453,3392940000
2014-11-26,17812.250000,17893.519531,17733.640625,17827.750000,17827.750000,2745260000
2014-11-28,17830.550781,17968.589844,17734.830078,17828.240234,17828.240234,2504640000
2014-12-01,17827.269531,17919.769531,17643.800781,17776.800781,17776.800781,4159010000
2014-12-02,17778.849609,17946.050781,17724.880859,17879.550781,17879.550781,3686650000
2014-12-03,17880.900391,18008.439453,17768.189453,17912.619141,17912.619141,3612680000
2014-12-04,17910.019531,17976.779297,17772.300781,17900.099609,17900.099609,3408340000
2014-12-05,17903.050781,18042.859375,17838.650391,17958.789063,17958.789063,3419620000
2014-12-08,17954.939453,18040.869141,17756.089844,17852.480469,17852.480469,3800990000
2014-12-09,17847.369141,17869.949219,17559.900391,17801.199219,17801.199219,3970150000
2014-12-10,17797.990234,17813.980469,17476.089844,17533.150391,17533.150391,4114440000
2014-12-11,17534.300781,17802.609375,17513.689453,17596.339844,17596.339844,3917950000
2014-12-12,17590.050781,17607.349609,17253.089844,17280.830078,17280.830078,4157650000
2014-12-15,17285.740234,17459.800781,17078.880859,17180.839844,17180.839844,4361990000
2014-12-16,17173.070313,17448.150391,16979.970703,17068.869141,17068.869141,4958680000
2014-12-17,17068.869141,17424.119141,17038.880859,17356.869141,17356.869141,4942370000
2014-12-18,17367.849609,17793.880859,17367.849609,17778.150391,17778.150391,4703380000
2014-12-19,17778.019531,17959.919922,17650.669922,17804.800781,17804.800781,6465530000
2014-12-22,17816.890625,17994.730469,17783.599609,17959.439453,17959.439453,3369520000
2014-12-23,17971.509766,18142.939453,17923.939453,18024.169922,18024.169922,3043950000
2014-12-24,18024.169922,18145.380859,17968.750000,18030.210938,18030.210938,1416980000
2014-12-26,18038.300781,18154.949219,17995.359375,18053.710938,18053.710938,1735230000
2014-12-29,18046.580078,18140.150391,17948.050781,18038.230469,18038.230469,2452360000
2014-12-30,18035.019531,18065.660156,17914.820313,17983.070313,17983.070313,2440280000
2014-12-31,17987.660156,18104.769531,17806.089844,17823.070313,17823.070313,2606070000
2015-01-02,17837.289063,18008.300781,17697.250000,17832.990234,17832.990234,2708700000
2015-01-05,17820.919922,17820.919922,17446.789063,17501.650391,17501.650391,3799120000
2015-01-06,17504.179688,17638.919922,17236.769531,17371.640625,17371.640625,4460110000
2015-01-07,17396.099609,17660.080078,17396.099609,17584.519531,17584.519531,3805480000
2015-01-08,17591.970703,17956.839844,17591.970703,17907.869141,17907.869141,3934010000
2015-01-09,17911.019531,17963.929688,17666.130859,17737.369141,17737.369141,3364140000
2015-01-12,17742.050781,17814.460938,17538.810547,17640.839844,17640.839844,3456460000
2015-01-13,17645.019531,17979.630859,17488.029297,17613.679688,17613.679688,4107300000
2015-01-14,17609.060547,17609.060547,17236.869141,17427.089844,17427.089844,4378680000
2015-01-15,17436.300781,17568.980469,17252.189453,17320.710938,17320.710938,4276720000
2015-01-16,17320.000000,17561.849609,17205.339844,17511.570313,17511.570313,4056410000
2015-01-20,17516.960938,17652.210938,17313.550781,17515.230469,17515.230469,3944340000
2015-01-21,17509.960938,17648.000000,17344.439453,17554.279297,17554.279297,3730070000
2015-01-22,17557.289063,17866.060547,17453.400391,17813.980469,17813.980469,4176050000
2015-01-23,17812.500000,17887.380859,17637.730469,17672.599609,17672.599609,3573560000
2015-01-26,17668.109375,17758.480469,17505.410156,17678.699219,17678.699219,3465760000
2015-01-27,17638.529297,17638.529297,17240.849609,17387.210938,17387.210938,3329810000
2015-01-28,17402.910156,17579.449219,17153.230469,17191.369141,17191.369141,4067530000
2015-01-29,17195.289063,17465.939453,17068.939453,17416.849609,17416.849609,4127140000
2015-01-30,17416.849609,17488.900391,17105.769531,17164.949219,17164.949219,4568650000
2015-02-02,17169.990234,17390.289063,17005.910156,17361.039063,17361.039063,4008330000
2015-02-03,17369.970703,17705.369141,17369.970703,17666.400391,17666.400391,4615900000
2015-02-04,17664.990234,17823.769531,17534.179688,17673.019531,17673.019531,4141920000
2015-02-05,17677.259766,17929.189453,17677.259766,17884.880859,17884.880859,3821990000
2015-02-06,17881.539063,18011.800781,17730.619141,17824.289063,17824.289063,4232970000
2015-02-09,17821.490234,17858.380859,17638.050781,17729.210938,17729.210938,3549540000
2015-02-10,17736.150391,17943.769531,17697.359375,17868.759766,17868.759766,3669850000
2015-02-11,17867.859375,17932.980469,17710.140625,17862.140625,17862.140625,3596860000
2015-02-12,17862.140625,18046.099609,17797.000000,17972.380859,17972.380859,3788350000
2015-02-13,17972.380859,18106.279297,17888.259766,18019.349609,18019.349609,3527450000
2015-02-17,18019.800781,18102.849609,17904.000000,18047.580078,18047.580078,3361750000
2015-02-18,18045.720703,18111.769531,17903.179688,18029.849609,18029.849609,3370020000
2015-02-19,18028.669922,18088.230469,17855.080078,17985.769531,17985.769531,3247100000
2015-02-20,17985.769531,18168.919922,17831.449219,18140.439453,18140.439453,3281600000
2015-02-23,18140.759766,18184.439453,17986.990234,18116.839844,18116.839844,3093680000
2015-02-24,18112.570313,18279.669922,18054.900391,18209.189453,18209.189453,3199840000
2015-02-25,18208.669922,18325.919922,18099.039063,18224.570313,18224.570313,3312340000
2015-02-26,18224.410156,18311.390625,18084.630859,18214.419922,18214.419922,3408690000
2015-02-27,18213.259766,18275.119141,18081.550781,18132.699219,18132.699219,3547380000
2015-03-02,18134.050781,18335.919922,18086.460938,18288.630859,18288.630859,3409490000
2015-03-03,18281.949219,18324.880859,18097.859375,18203.369141,18203.369141,3262300000
2015-03-04,18203.369141,18203.369141,17996.570313,18096.900391,18096.900391,3421110000
2015-03-05,18096.900391,18213.810547,18041.890625,18135.720703,18135.720703,3103030000
2015-03-06,18135.720703,18135.720703,17801.330078,17856.779297,17856.779297,3853570000
2015-03-09,17856.560547,18072.849609,17828.919922,17995.720703,17995.720703,3349090000
2015-03-10,17989.560547,17989.560547,17644.310547,17662.939453,17662.939453,3668900000
2015-03-11,17662.939453,17809.669922,17566.480469,17635.390625,17635.390625,3406570000
2015-03-12,17626.839844,17954.269531,17626.839844,17895.220703,17895.220703,3405860000
2015-03-13,17889.050781,17905.429688,17594.160156,17749.310547,17749.310547,3498560000
2015-03-16,17751.240234,18027.509766,17751.240234,17977.419922,17977.419922,3295600000
2015-03-17,17972.220703,17972.220703,17736.599609,17849.080078,17849.080078,3221840000
2015-03-18,17846.800781,18136.070313,17640.589844,18076.189453,18076.189453,4128210000
2015-03-19,18072.580078,18094.960938,17877.410156,17959.029297,17959.029297,3305220000
2015-03-20,17961.130859,18242.560547,17961.130859,18127.650391,18127.650391,5554120000
2015-03-23,18136.730469,18279.300781,18049.410156,18116.039063,18116.039063,3267960000
2015-03-24,18110.869141,18198.990234,17978.650391,18011.140625,18011.140625,3189820000
2015-03-25,18012.609375,18087.250000,17702.119141,17718.539063,17718.539063,3521140000
2015-03-26,17716.269531,17799.320313,17510.050781,17678.230469,17678.230469,3510670000
2015-03-27,17673.630859,17803.050781,17579.369141,17712.660156,17712.660156,3008550000
2015-03-30,17727.480469,18080.039063,17727.480469,17976.310547,17976.310547,2917690000
2015-03-31,17952.460938,17976.509766,17754.640625,17776.119141,17776.119141,3376550000
2015-04-01,17771.519531,17847.390625,17549.980469,17698.179688,17698.179688,3543270000
2015-04-02,17698.179688,17860.599609,17630.640625,17763.240234,17763.240234,3095960000
2015-04-06,17763.240234,17971.410156,17611.230469,17880.849609,17880.849609,3302970000
2015-04-07,17884.019531,18050.039063,17820.630859,17875.419922,17875.419922,3065510000
2015-04-08,17883.220703,18021.689453,17790.970703,17902.509766,17902.509766,3265330000
2015-04-09,17902.509766,18027.929688,17802.609375,17958.730469,17958.730469,3172360000
2015-04-10,17965.529297,18114.740234,17903.640625,18057.650391,18057.650391,3156200000
2015-04-13,18057.650391,18157.210938,17937.769531,17977.039063,17977.039063,2908420000
2015-04-14,17970.169922,18121.779297,17881.789063,18036.699219,18036.699219,3301270000
2015-04-15,18045.710938,18256.009766,17996.429688,18112.609375,18112.609375,4013760000
2015-04-16,18112.609375,18217.699219,18000.800781,18105.769531,18105.769531,3434120000
2015-04-17,18105.769531,18105.769531,17732.349609,17826.300781,17826.300781,3627600000
2015-04-20,17841.179688,18148.539063,17841.179688,18034.929688,18034.929688,3000160000
2015-04-21,18047.509766,18161.849609,17886.830078,17949.589844,17949.589844,3243410000
2015-04-22,17957.029297,18134.089844,17827.470703,18038.269531,18038.269531,3348480000
2015-04-23,18030.089844,18190.779297,17890.400391,18058.689453,18058.689453,3636670000
2015-04-24,18056.419922,18176.699219,17962.529297,18080.140625,18080.140625,3375780000
2015-04-27,18097.890625,18247.869141,17967.640625,18037.970703,18037.970703,3438750000
2015-04-28,18034.029297,18202.560547,17889.660156,18110.140625,18110.140625,3546270000
2015-04-29,18093.689453,18180.769531,17900.740234,18035.529297,18035.529297,4074970000
2015-04-30,18009.609375,18084.980469,17757.910156,17840.519531,17840.519531,4509680000
2015-05-01,17859.269531,18089.050781,17859.269531,18024.060547,18024.060547,3379390000
2015-05-04,18026.019531,18194.410156,17988.859375,18070.400391,18070.400391,3091580000
2015-05-05,18062.529297,18140.099609,17878.150391,17928.199219,17928.199219,3793950000
2015-05-06,17934.810547,18055.890625,17714.060547,17841.980469,17841.980469,3792210000
2015-05-07,17827.900391,18003.480469,17745.929688,17924.060547,17924.060547,3676640000
2015-05-08,17933.640625,18276.330078,17933.640625,18191.109375,18191.109375,3399440000
2015-05-11,18187.779297,18253.669922,18048.230469,18105.169922,18105.169922,2992670000
2015-05-12,18096.160156,18144.570313,17896.970703,18068.230469,18068.230469,3139520000
2015-05-13,18070.369141,18183.470703,17979.080078,18060.490234,18060.490234,3374260000
2015-05-14,18062.490234,18299.310547,18062.490234,18252.240234,18252.240234,3225740000
2015-05-15,18251.970703,18351.830078,18160.679688,18272.560547,18272.560547,3092080000
2015-05-18,18267.250000,18370.779297,18194.919922,18298.880859,18298.880859,2888190000
2015-05-19,18300.480469,18421.130859,18202.699219,18312.390625,18312.390625,3296030000
2015-05-20,18315.060547,18393.570313,18212.570313,18285.400391,18285.400391,3025880000
2015-05-21,18285.869141,18357.039063,18204.789063,18285.740234,18285.740234,3070460000
2015-05-22,18286.869141,18350.900391,18177.130859,18232.019531,18232.019531,2571860000
2015-05-26,18229.750000,18229.750000,17963.630859,18041.539063,18041.539063,3342130000
2015-05-27,18045.080078,18237.759766,18017.820313,18162.990234,18162.990234,3127960000
2015-05-28,18154.140625,18189.779297,18020.550781,18126.119141,18126.119141,2980350000
2015-05-29,18128.119141,18170.789063,17935.140625,18010.679688,18010.679688,3927390000
2015-06-01,18017.820313,18160.019531,17952.560547,18040.369141,18040.369141,3011710000
2015-06-02,18033.330078,18120.650391,17890.759766,18011.939453,18011.939453,3049350000
2015-06-03,18018.419922,18200.890625,17984.789063,18076.269531,18076.269531,3099980000
2015-06-04,18072.470703,18104.900391,17846.820313,17905.580078,17905.580078,3200050000
2015-06-05,17905.380859,17977.650391,17775.720703,17849.460938,17849.460938,3243690000
2015-06-08,17849.460938,17910.080078,17720.000000,17766.550781,17766.550781,2917150000
2015-06-09,17766.949219,17873.109375,17666.490234,17764.039063,17764.039063,3034580000
2015-06-10,17765.380859,18073.039063,17765.380859,18000.400391,18000.400391,3414320000
2015-06-11,18001.269531,18150.539063,17965.029297,18039.369141,18039.369141,3128600000
2015-06-12,18035.830078,18035.830078,17837.449219,17898.839844,17898.839844,2719400000
2015-06-15,17890.759766,17890.759766,17666.689453,17791.169922,17791.169922,3061570000
2015-06-16,17787.429688,17958.119141,17737.849609,17904.480469,17904.480469,2919900000
2015-06-17,17909.580078,18036.470703,17824.500000,17935.740234,17935.740234,3222240000
2015-06-18,17944.609375,18187.179688,17944.609375,18115.839844,18115.839844,3520360000
2015-06-19,18116.240234,18153.640625,17981.550781,18015.949219,18015.949219,4449810000
2015-06-22,18027.630859,18212.269531,18027.630859,18119.779297,18119.779297,3030020000
2015-06-23,18121.779297,18232.349609,18062.730469,18144.070313,18144.070313,3091190000
2015-06-24,18139.099609,18173.800781,17941.179688,17966.070313,17966.070313,3102480000
2015-06-25,17977.109375,18095.789063,17860.269531,17890.359375,17890.359375,3214610000
2015-06-26,17892.029297,18052.980469,17860.970703,17946.679688,17946.679688,5025470000
2015-06-29,17936.740234,17936.740234,17585.279297,17596.349609,17596.349609,3678960000
2015-06-30,17599.960938,17783.060547,17554.949219,17619.509766,17619.509766,4078540000
2015-07-01,17638.119141,17864.769531,17631.939453,17757.910156,17757.910156,3727260000
2015-07-02,17763.320313,17868.509766,17659.189453,17730.109375,17730.109375,2996540000
2015-07-06,17728.080078,17755.400391,17526.880859,17683.580078,17683.580078,3486360000
2015-07-07,17684.919922,17834.539063,17451.480469,17776.910156,17776.910156,4458660000
2015-07-08,17759.009766,17759.009766,17487.259766,17515.419922,17515.419922,3608780000
2015-07-09,17530.380859,17795.839844,17527.279297,17548.619141,17548.619141,3446810000
2015-07-10,17561.119141,17842.580078,17561.119141,17760.410156,17760.410156,3065070000
2015-07-13,17787.269531,18022.580078,17787.269531,17977.679688,17977.679688,3096730000
2015-07-14,17974.609375,18108.970703,17911.439453,18053.580078,18053.580078,3002120000
2015-07-15,18053.380859,18142.089844,17955.570313,18050.169922,18050.169922,3261810000
2015-07-16,18078.160156,18204.269531,18000.460938,18120.250000,18120.250000,3227080000
2015-07-17,18117.580078,18152.519531,17976.849609,18086.449219,18086.449219,3362750000
2015-07-20,18085.910156,18198.550781,18008.210938,18100.410156,18100.410156,3245870000
2015-07-21,18096.669922,18096.669922,17817.800781,17919.289063,17919.289063,3343690000
2015-07-22,17918.349609,17986.199219,17735.599609,17851.039063,17851.039063,3694070000
2015-07-23,17855.019531,17937.390625,17653.470703,17731.919922,17731.919922,3772810000
2015-07-24,17731.050781,17803.439453,17525.769531,17568.529297,17568.529297,3870040000
2015-07-27,17561.779297,17561.779297,17338.140625,17440.589844,17440.589844,3836750000
2015-07-28,17461.439453,17697.310547,17378.289063,17630.269531,17630.269531,4117740000
2015-07-29,17631.400391,17817.900391,17577.019531,17751.390625,17751.390625,4038900000
2015-07-30,17743.240234,17825.080078,17596.910156,17745.980469,17745.980469,3579410000
2015-07-31,17755.869141,17861.580078,17626.240234,17689.859375,17689.859375,3681340000
2015-08-03,17696.740234,17760.470703,17465.640625,17598.199219,17598.199219,3476770000
2015-08-04,17596.929688,17703.019531,17463.109375,17550.689453,17550.689453,3546710000
2015-08-05,17555.240234,17732.279297,17443.500000,17540.470703,17540.470703,3968680000
2015-08-06,17542.609375,17611.089844,17304.130859,17419.750000,17419.750000,4246570000
2015-08-07,17414.939453,17499.550781,17224.830078,17373.380859,17373.380859,3602320000
2015-08-10,17375.179688,17679.699219,17375.179688,17615.169922,17615.169922,3514460000
2015-08-11,17593.589844,17593.589844,17297.919922,17402.839844,17402.839844,3708880000
2015-08-12,17382.929688,17440.259766,17073.970703,17402.509766,17402.509766,4269130000
2015-08-13,17401.640625,17537.470703,17292.769531,17408.250000,17408.250000,3221300000
2015-08-14,17410.119141,17526.310547,17340.609375,17477.400391,17477.400391,2795590000
2015-08-17,17456.289063,17593.109375,17302.390625,17545.179688,17545.179688,2867690000
2015-08-18,17537.300781,17615.769531,17425.160156,17511.339844,17511.339844,2949990000
2015-08-19,17471.660156,17538.500000,17253.050781,17348.730469,17348.730469,3512920000
2015-08-20,17348.730469,17348.730469,16963.830078,16990.689453,16990.689453,3922470000
2015-08-21,16990.689453,16990.689453,16432.960938,16459.750000,16459.750000,5018240000
2015-08-24,16459.750000,16459.750000,14692.740234,15871.349609,15871.349609,6612690000
2015-08-25,15882.269531,16420.300781,15637.379883,15666.440430,15666.440430,5183560000
2015-08-26,15676.259766,16318.740234,15676.259766,16285.509766,16285.509766,5338250000
2015-08-27,16285.509766,16707.009766,16285.509766,16654.769531,16654.769531,5006390000
2015-08-28,16649.419922,16727.259766,16472.570313,16643.009766,16643.009766,3949080000
2015-08-31,16632.019531,16681.619141,16388.259766,16528.029297,16528.029297,3915100000
2015-09-01,16528.029297,16528.029297,15971.660156,16058.349609,16058.349609,4371850000
2015-09-02,16058.349609,16392.500000,16058.349609,16351.379883,16351.379883,3742620000
2015-09-03,16364.339844,16579.169922,16299.839844,16374.759766,16374.759766,3520700000
2015-09-04,16341.160156,16341.160156,16003.830078,16102.379883,16102.379883,3167090000
2015-09-08,16109.929688,16526.560547,16109.929688,16492.679688,16492.679688,3548650000
2015-09-09,16505.039063,16716.990234,16218.080078,16253.570313,16253.570313,3652120000
2015-09-10,16252.570313,16452.900391,16161.839844,16330.400391,16330.400391,3626320000
2015-09-11,16330.400391,16453.300781,16208.610352,16433.089844,16433.089844,3218590000
2015-09-14,16450.859375,16491.279297,16281.400391,16370.959961,16370.959961,3000200000
2015-09-15,16382.580078,16663.480469,16340.820313,16599.849609,16599.849609,3239860000
2015-09-16,16599.509766,16777.160156,16558.130859,16739.949219,16739.949219,3630680000
2015-09-17,16738.080078,16946.089844,16583.949219,16674.740234,16674.740234,4183790000
2015-09-18,16674.740234,16674.740234,16301.940430,16384.580078,16384.580078,6021240000
2015-09-21,16406.099609,16616.480469,16364.049805,16510.189453,16510.189453,3269350000
2015-09-22,16477.449219,16477.449219,16184.150391,16330.469727,16330.469727,3808260000
2015-09-23,16332.809570,16418.310547,16183.549805,16279.889648,16279.889648,3190530000
2015-09-24,16257.110352,16284.099609,15973.230469,16201.320313,16201.320313,4091530000
2015-09-25,16205.070313,16513.259766,16192.549805,16314.669922,16314.669922,3721870000
2015-09-28,16313.259766,16313.259766,15940.400391,16001.889648,16001.889648,4326660000
2015-09-29,16001.759766,16179.040039,15840.580078,16049.129883,16049.129883,4132390000
2015-09-30,16057.080078,16368.650391,16057.080078,16284.700195,16284.700195,4525070000
2015-10-01,16285.169922,16411.439453,16053.169922,16272.009766,16272.009766,3983600000
2015-10-02,16258.250000,16481.089844,15963.139648,16472.369141,16472.369141,4378570000
2015-10-05,16502.099609,16839.699219,16502.099609,16776.429688,16776.429688,4334490000
2015-10-06,16774.019531,16945.990234,16651.630859,16790.189453,16790.189453,4202400000
2015-10-07,16805.419922,17030.439453,16710.189453,16912.289063,16912.289063,4666470000
2015-10-08,16904.169922,17103.869141,16782.509766,17050.750000,17050.750000,3939140000
2015-10-09,17054.689453,17196.080078,16947.429688,17084.490234,17084.490234,3706900000
2015-10-12,17082.289063,17214.699219,16989.150391,17131.859375,17131.859375,2893250000
2015-10-13,17113.550781,17206.429688,16963.900391,17081.890625,17081.890625,3401920000
2015-10-14,17079.080078,17199.570313,16814.380859,16924.750000,16924.750000,3644590000
2015-10-15,16944.859375,17204.480469,16834.089844,17141.750000,17141.750000,3746290000
2015-10-16,17141.750000,17298.949219,17059.439453,17215.970703,17215.970703,3595430000
2015-10-19,17209.429688,17297.380859,17064.820313,17230.539063,17230.539063,3287320000
2015-10-20,17228.470703,17341.369141,17070.929688,17217.109375,17217.109375,3331500000
2015-10-21,17225.929688,17414.429688,17047.279297,17168.609375,17168.609375,3627790000
2015-10-22,17180.880859,17622.980469,17132.509766,17489.160156,17489.160156,4430850000
2015-10-23,17525.109375,17773.640625,17444.929688,17646.699219,17646.699219,4108460000
2015-10-26,17649.570313,17745.480469,17516.990234,17623.050781,17623.050781,3385800000
2015-10-27,17608.890625,17707.199219,17406.849609,17581.429688,17581.429688,4216880000
2015-10-28,17586.689453,17827.919922,17471.820313,17779.519531,17779.519531,4698110000
2015-10-29,17771.500000,17859.919922,17620.410156,17755.800781,17755.800781,4008940000
2015-10-30,17756.599609,17876.160156,17608.750000,17663.539063,17663.539063,4256200000
2015-11-02,17672.619141,17896.630859,17604.740234,17828.759766,17828.759766,3760020000
2015-11-03,17819.740234,18009.609375,17729.240234,17918.150391,17918.150391,4272060000
2015-11-04,17929.580078,18030.929688,17771.169922,17867.580078,17867.580078,4078870000
2015-11-05,17871.250000,17994.849609,17731.189453,17863.429688,17863.429688,4051890000
2015-11-06,17855.220703,17987.570313,17720.330078,17910.330078,17910.330078,4369020000
2015-11-09,17900.779297,17906.259766,17628.189453,17730.480469,17730.480469,3882350000
2015-11-10,17724.130859,17826.019531,17576.619141,17758.210938,17758.210938,3821440000
2015-11-11,17769.500000,17875.929688,17642.060547,17702.220703,17702.220703,3692410000
2015-11-12,17691.929688,17691.929688,17390.449219,17448.070313,17448.070313,4016370000
2015-11-13,17439.250000,17500.519531,17189.720703,17245.240234,17245.240234,4278750000
2015-11-16,17229.939453,17504.859375,17155.679688,17483.009766,17483.009766,3741240000
2015-11-17,17486.990234,17650.810547,17378.820313,17489.500000,17489.500000,4427350000
2015-11-18,17485.490234,17766.089844,17472.060547,17737.160156,17737.160156,3926390000
2015-11-19,17739.830078,17855.380859,17594.320313,17732.750000,17732.750000,3628110000
2015-11-20,17732.750000,17974.269531,17707.699219,17823.810547,17823.810547,3929600000
2015-11-23,17823.609375,17927.369141,17691.029297,17792.679688,17792.679688,3587980000
2015-11-24,17770.900391,17892.390625,17626.560547,17812.189453,17812.189453,3884930000
2015-11-25,17820.810547,17918.919922,17738.429688,17813.390625,17813.390625,2852940000
